,Price,# of Beds,# of Baths,Address,City,Zip Code
2659,"$1,700,000",4 Bd,4 bath,1737 Valley View Drive,"Cedar Hill, TX",75104
2660,"$239,990",3 Bd,3 bath,1420 Middleton Drive,"Cedar Hill, TX",75104
2661,"$11,500",0 Bd,0 bath,13 Sabre Drive,"Cedar Hill, TX",75104
2662,"$39,000",0 Bd,0 bath,924 Walters Drive,"Cedar Hill, TX",75104
2663,"$292,449",3 Bd,2 bath,1449 Kingswood Drive,"Cedar Hill, TX",75104
2664,"$195,000",0 Bd,0 bath,2132 Grand View Court,"Cedar Hill, TX",75104
2665,"$355,000",5 Bd,4 bath,806 Sleepy Hollow Drive,"Cedar Hill, TX",75104
2666,"$449,900",0 Bd,0 bath,731 Mobley Road,"Cedar Hill, TX",75104
2667,"$850,000",5 Bd,6 bath,1422 Peak Street,"Cedar Hill, TX",75104
2668,"$176,645",2 Bd,2 bath,914 Cresthaven Drive,"Cedar Hill, TX",75104
2669,"$285,000",5 Bd,"3 bath
    | 2,771",407 Mckinley Street,"Cedar Hill, TX",75104
2670,"$120,000",0 Bd,0 bath,2466 Creekwood Drive,"Cedar Hill, TX",75104
2671,"$414,766",4 Bd,4 bath,1523 Spring Hill Drive,"Cedar Hill, TX",75104
2672,"$579,500",5 Bd,5 bath,810 Belclaire Circle,"Cedar Hill, TX",75104
2673,"$423,488",3 Bd,3 bath,1546 Regal Bluff Drive,"Cedar Hill, TX",75104
2674,"$524,900",3 Bd,5 bath,318 La Reata Court,"Cedar Hill, TX",75104
2675,"$5,700,000",0 Bd,0 bath,889 Mobley Road,"Cedar Hill, TX",75104
2676,"$265,000",4 Bd,3 bath,1089 Cove Hollow Drive,"Cedar Hill, TX",75104
2677,"$99,000",0 Bd,0 bath,2488 Creekwood Drive,"Cedar Hill, TX",75104
2678,"$249,000",4 Bd,2 bath,416 Everest Court,"Cedar Hill, TX",75104
2679,"$242,500",3 Bd,2 bath,415 Meadow Ridge Drive,"Cedar Hill, TX",75104
2680,"$455,000",4 Bd,3 bath,324 Shady Brook Lane,"Cedar Hill, TX",75104
2681,"$530,000",4 Bd,4 bath,2449 Briarwood Cove,"Cedar Hill, TX",75104
2682,"$480,000",4 Bd,3 bath,807 Laurel Hills,"Cedar Hill, TX",75104
2683,"$49,900",0 Bd,0 bath,430 Lee Street,"Cedar Hill, TX",75104
2684,"$1,800,000",7 Bd,9 bath,2422 Creekwood Drive,"Cedar Hill, TX",75104
2685,"$160,000",3 Bd,2 bath,1516 Curtis Lane,"Cedar Hill, TX",75104
2686,"$319,590",0 Bd,0 bath,TBD Tar Road,"Cedar Hill, TX",76065
2687,"$330,000",4 Bd,3 bath,822 Clover Hill Lane,"Cedar Hill, TX",75104
2688,"$386,282",3 Bd,2 bath,1523 Legacy Drive,"Cedar Hill, TX",75104
2689,"$419,001",4 Bd,3 bath,1507 Legacy Dr. Drive,"Cedar Hill, TX",75104
2690,"$9,950,000",8 Bd,10 bath,2449 Mountain View Court,"Cedar Hill, TX",75104
2691,"$73,000",0 Bd,0 bath,925 Belclaire Circle,"Cedar Hill, TX",75104
2692,"$74,000",0 Bd,0 bath,938 Beverly Circle,"Cedar Hill, TX",75104
2693,"$79,000",0 Bd,0 bath,718 Shenandoah,"Cedar Hill, TX",75104
2694,"$99,900",0 Bd,0 bath,2008 Blue Ridge Drive,"Cedar Hill, TX",76065
2695,"$395,000",0 Bd,0 bath,2141 Grand View Court,"Cedar Hill, TX",75104
2696,"$420,000",0 Bd,0 bath,1350 E Pleasant Run Road,"Cedar Hill, TX",75104
2697,"$500,000",0 Bd,0 bath,2433 Mountain View Court,"Cedar Hill, TX",75104
2698,"$199,000",3 Bd,1 bath,732 W Parkerville Road,"Cedar Hill, TX",75104
2699,"$245,900",4 Bd,2 bath,731 Hawthorn Drive,"Cedar Hill, TX",75104
2700,"$292,449",3 Bd,2 bath,1449 Kingswood Drive,"Cedar Hill, TX",75104
2701,"$490,000",5 Bd,4 bath,1110 Heather Circle,"Cedar Hill, TX",75104
2702,"$145,000",1 Bd,1 bath,324 Texas Street,"Cedar Hill, TX",75104
2703,"$260,000",3 Bd,2 bath,438 Tranquility Lane,"Cedar Hill, TX",75104
2704,"$285,000",4 Bd,3 bath,729 Gibson Street,"Cedar Hill, TX",75104
2705,"$242,500",3 Bd,2 bath,415 Meadow Ridge Drive,"Cedar Hill, TX",75104
2706,"$1,701",3 Bd,"2 bath
    | 1,824",Sutherland,"Arlington, TX",76017
2707,"$199,000",3 Bd,"2 bath
    | 1,600",1412 Ravenwood DR,"Arlington, TX",76013
2708,"$125,000",0 Bd,0 bath,1907 Margaret Drive,"Arlington, TX",76012
2709,"$143,000",2 Bd,1 bath,1908 Cloisters Drive,"Arlington, TX",76011
2710,"$185,000",3 Bd,2 bath,1815 E Timberview Lane,"Arlington, TX",76014
2711,"$220,000",3 Bd,2 bath,4810 Ashworth Court,"Arlington, TX",76017
2712,"$245,000",3 Bd,2 bath,966 Grasswood Court,"Arlington, TX",76017
2713,"$249,900",3 Bd,2 bath,6522 Tempest Drive,"Arlington, TX",76001
2714,"$269,990",3 Bd,2 bath,3702 Fort Hunt Drive,"Arlington, TX",76016
2715,"$299,500",4 Bd,3 bath,1917 Creek Wood Drive,"Arlington, TX",76006
2716,"$325,000",4 Bd,"3 bath
    | 2,496",2003 Reverchon Drive,"Arlington, TX",76017
2717,"$399,000",4 Bd,4 bath,3608 Antares Way,"Arlington, TX",76016
2718,"$495,000",4 Bd,"3 bath
    | 4,003",3103 Alps Court,"Arlington, TX",76012
2719,"$579,000",4 Bd,4 bath,5405 Rome Court,"Arlington, TX",76017
2720,"$90,000",3 Bd,2 bath,7371 June Evening Drive,"Arlington, TX",76001
2721,"$140,000",3 Bd,1 bath,1617 Carswell Terrace,"Arlington, TX",76010
2722,"$149,000",3 Bd,1 bath,2010 Brookshire Street,"Arlington, TX",76010
2723,"$155,000",2 Bd,1 bath,1916 Melissa Street,"Arlington, TX",76010
2724,"$163,900",3 Bd,1 bath,109 Pine Street,"Arlington, TX",76011
2725,"$199,000",3 Bd,2 bath,331 Valley Spring Drive,"Arlington, TX",76018
2726,"$209,900",3 Bd,2 bath,1811 W Tucker Boulevard,"Arlington, TX",76013
2727,"$210,000",4 Bd,2 bath,1004 Hensley Street,"Arlington, TX",76010
2728,"$218,000",3 Bd,2 bath,404 Waterford Circle,"Arlington, TX",76014
2729,"$220,000",3 Bd,2 bath,1511 Glenwillow Drive,"Arlington, TX",76018
2730,"$224,900",4 Bd,2 bath,2405 Skylark Drive,"Arlington, TX",76010
2731,"$225,000",3 Bd,2 bath,4004 Cypress Springs Drive,"Arlington, TX",76001
2732,"$229,000",3 Bd,2 bath,3500 Hastings Drive,"Arlington, TX",76013
2733,"$229,995",3 Bd,2 bath,1004 W Lovers Lane,"Arlington, TX",76013
2734,"$245,000",3 Bd,3 bath,2802 Dover Gardens Drive,"Arlington, TX",76017
2735,"$259,900",3 Bd,2 bath,8421 Cotton Valley Lane,"Arlington, TX",76002
2736,"$265,000",4 Bd,3 bath,5731 Autumn Wheat Trail,"Arlington, TX",76017
2737,"$275,000",4 Bd,3 bath,3012 David Lane,"Arlington, TX",76013
2738,"$279,900",4 Bd,3 bath,1306 W Lavender Lane,"Arlington, TX",76013
2739,"$282,000",2 Bd,3 bath,3947 Cascade Sky Drive,"Arlington, TX",76005
2740,"$285,000",3 Bd,3 bath,2901 Pitkin Drive,"Arlington, TX",76006
2741,"$289,900",4 Bd,3 bath,3904 Castlehill Court,"Arlington, TX",76016
2742,"$290,000",4 Bd,2 bath,1615 Barclay Drive,"Arlington, TX",76018
2743,"$314,900",3 Bd,2 bath,908 Bert Drive,"Arlington, TX",76012
2744,"$315,000",4 Bd,3 bath,4615 Hillside Drive,"Arlington, TX",76013
2745,"$315,000",4 Bd,3 bath,2105 Oak Bluff Drive,"Arlington, TX",76006
2746,"$320,000",4 Bd,2 bath,514 Gunnison Drive,"Arlington, TX",76006
2747,"$320,000",4 Bd,3 bath,1513 Freeman Court,"Arlington, TX",76013
2748,"$325,000",3 Bd,3 bath,2201 Vail Court,"Arlington, TX",76012
2749,"$349,900",3 Bd,2 bath,6702 Saddle Ridge Road,"Arlington, TX",76016
2750,"$355,000",4 Bd,3 bath,673 Farmstead Drive,"Arlington, TX",76002
2751,"$375,000",4 Bd,3 bath,4301 Churchwood Drive,"Arlington, TX",76016
2752,"$382,000",4 Bd,3 bath,4804 Pier Nine Drive,"Arlington, TX",76016
2753,"$400,000",4 Bd,4 bath,2301 Point Star Drive,"Arlington, TX",76001
2754,"$485,000",4 Bd,3 bath,2605 Cypress Hills Court,"Arlington, TX",76006
2755,"$670,000",4 Bd,4 bath,2404 River Rock Circle,"Arlington, TX",76006
2756,"$869,900",4 Bd,4 bath,4328 Cobalt Bloom Court,"Arlington, TX",76005
2757,"$75,000",0 Bd,0 bath,5705 Forrest Green Court,"Arlington, TX",76016
2758,"$180,000",3 Bd,"2 bath
    | 1,664",1409 Sylvan Drive,"Arlington, TX",76012
2759,"$200,000",3 Bd,"2 bath
    | 1,694",921 Mckinney Street,"Arlington, TX",76012
2760,"$219,900",3 Bd,2 bath,6103 Tidewater Drive,"Arlington, TX",76018
2761,"$222,000",3 Bd,2 bath,1109 Paula Drive,"Arlington, TX",76012
2762,"$228,000",3 Bd,3 bath,317 Iberis Drive,"Arlington, TX",76018
2763,"$229,900",3 Bd,2 bath,301 Cecile Court,"Arlington, TX",76013
2764,"$230,000",3 Bd,2 bath,5918 Wind Drift Trail,"Arlington, TX",76017
2765,"$240,000",3 Bd,2 bath,4710 Andalusia Trail,"Arlington, TX",76017
2766,"$250,000",3 Bd,2 bath,2205 Polo Club Court,"Arlington, TX",76017
2767,"$255,000",3 Bd,2 bath,1811 Swaim Court,"Arlington, TX",76001
2768,"$259,999",4 Bd,"2 bath
    | 1,930",6015 Maple Leaf Drive,"Arlington, TX",76017
2769,"$274,900",3 Bd,2 bath,2014 Chantilly Court,"Arlington, TX",76015
2770,"$279,990",3 Bd,3 bath,7502 Marsland Lane,"Arlington, TX",76001
2771,"$280,000",3 Bd,2 bath,3108 Stornoway Trail,"Arlington, TX",76012
2772,"$289,900",4 Bd,2 bath,2514 Mustang Drive,"Arlington, TX",76001
2773,"$290,000",4 Bd,"2 bath
    | 2,527",1615 Barclay DR,"Arlington, TX",76018
2774,"$300,000",3 Bd,2 bath,9115 Acre Meadows Lane,"Arlington, TX",76002
2775,"$300,000",4 Bd,3 bath,1918 Rockbrook Drive,"Arlington, TX",76006
2776,"$310,000",4 Bd,3 bath,1209 Redbud Drive,"Arlington, TX",76012
2777,"$316,000",3 Bd,2 bath,6333 Weaver Drive,"Arlington, TX",76001
2778,"$339,900",5 Bd,3 bath,823 Ogden Drive,"Arlington, TX",76001
2779,"$346,439",2 Bd,2 bath,4505 Evening Elm Court,"Arlington, TX",76005
2780,"$349,900",4 Bd,3 bath,1917 Parktree Drive,"Arlington, TX",76001
2781,"$350,000",4 Bd,3 bath,1804 Oak Grove Drive,"Arlington, TX",76013
2782,"$350,477",2 Bd,2 bath,4511 Evening Elm Court,"Arlington, TX",76005
2783,"$375,000",4 Bd,3 bath,2207 New Mill Lane,"Arlington, TX",76012
2784,"$378,900",4 Bd,3 bath,8218 Holly Hock Drive,"Arlington, TX",76001
2785,"$385,000",5 Bd,3 bath,3704 Vista Chase Court,"Arlington, TX",76001
2786,"$424,900",6 Bd,4 bath,8231 Tombstone Drive,"Arlington, TX",76001
2787,"$425,000",4 Bd,3 bath,2700 Stonebriar Court,"Arlington, TX",76001
2788,"$436,000",4 Bd,3 bath,2320 Chimney Hill Drive,"Arlington, TX",76012
2789,"$579,000",5 Bd,4 bath,3502 Yachtclub Court,"Arlington, TX",76016
2790,"$579,500",4 Bd,4 bath,1328 Viridian Park Lane,"Arlington, TX",76005
2791,"$599,999",4 Bd,4 bath,4023 Jasmine Fox Lane,"Arlington, TX",76005
2792,"$615,000",4 Bd,4 bath,5524 Hunterwood Lane,"Arlington, TX",76017
2793,"$139,900",3 Bd,2 bath,6301 Walnut Springs Drive,"Arlington, TX",76001
2794,"$160,000",3 Bd,2 bath,2606 Brentwood Circle,"Arlington, TX",76013
2795,"$169,900",2 Bd,1 bath,827 Magnolia Street,"Arlington, TX",76012
2796,"$175,000",3 Bd,2 bath,709 Connally Terrace,"Arlington, TX",76010
2797,"$175,500",3 Bd,1 bath,808 Biggs Terrace,"Arlington, TX",76010
2798,"$196,000",4 Bd,1 bath,520 W Inwood Drive,"Arlington, TX",76010
2799,"$205,000",3 Bd,2 bath,1533 Connally Terrace,"Arlington, TX",76010
2800,"$219,900",4 Bd,2 bath,1409 Roanoke Street,"Arlington, TX",76014
2801,"$243,700",3 Bd,2 bath,6610 Saddle Ridge Road,"Arlington, TX",76016
2802,"$245,500",3 Bd,2 bath,903 Dunkirk Lane,"Arlington, TX",76017
2803,"$249,900",3 Bd,2 bath,5305 Hillcroft Avenue,"Arlington, TX",76018
2804,"$250,000",3 Bd,1 bath,1001 Gaye Lane,"Arlington, TX",76012
2805,"$250,000",3 Bd,2 bath,2012 Ravinia Circle,"Arlington, TX",76012
2806,"$270,000",4 Bd,2 bath,2303 Villanova Street,"Arlington, TX",76018
2807,"$289,900",3 Bd,2 bath,5108 Cory Court,"Arlington, TX",76017
2808,"$299,000",3 Bd,2 bath,1009 Briarcliff Drive,"Arlington, TX",76012
2809,"$309,990",3 Bd,3 bath,709 Castle Oak Court,"Arlington, TX",76012
2810,"$325,000",4 Bd,2 bath,6302 Weaver Drive,"Arlington, TX",76001
2811,"$334,900",4 Bd,2 bath,9214 Squirrel Run Court,"Arlington, TX",76002
2812,"$350,000",4 Bd,3 bath,2901 Redstone Drive,"Arlington, TX",76001
2813,"$420,000",3 Bd,3 bath,3412 Woodford Drive,"Arlington, TX",76013
2814,"$465,000",5 Bd,"3 bath
    | 3,707",2007 Thames Drive,"Arlington, TX",76017
2815,"$139,900",3 Bd,1 bath,418 Joyce Street,"Arlington, TX",76010
2816,"$155,000",3 Bd,2 bath,419 Darlene Lane,"Arlington, TX",76010
2817,"$179,900",3 Bd,2 bath,1118 Bell Street,"Arlington, TX",76001
2818,"$199,000",2 Bd,2 bath,925 Cedarland Boulevard,"Arlington, TX",76011
2819,"$220,000",3 Bd,2 bath,3004 Sunnybrook Lane,"Arlington, TX",76014
2820,"$220,000",3 Bd,2 bath,5518 Silver Maple Drive,"Arlington, TX",76018
2821,"$235,000",3 Bd,2 bath,1004 Hunter Ridge Drive,"Arlington, TX",76013
2822,"$235,000",3 Bd,2 bath,1040 Mazourka Drive,"Arlington, TX",76001
2823,"$255,000",3 Bd,2 bath,4417 Kelly Elliott Road,"Arlington, TX",76017
2824,"$260,000",3 Bd,2 bath,4117 CYPRESS SPRINGS Road,"Arlington, TX",76001
2825,"$295,000",4 Bd,3 bath,1912 Woods Drive,"Arlington, TX",76010
2826,"$320,000",3 Bd,2 bath,3823 Rochelle Drive,"Arlington, TX",76016
2827,"$320,000",4 Bd,3 bath,3406 Lynnwood Court,"Arlington, TX",76013
2828,"$325,000",4 Bd,"2 bath
    | 2,264",6302 Weaver DR,"Arlington, TX",76001
2829,"$339,900",4 Bd,"3 bath
    | 2,476",6905 Thornbird Lane,"Arlington, TX",76001
2830,"$400,000",5 Bd,3 bath,1108 River Park Drive,"Arlington, TX",76006
2831,"$97,000",2 Bd,1 bath,2219 Ridgeway Street,"Arlington, TX",76010
2832,"$119,000",2 Bd,2 bath,5617 Mansfield Road,"Arlington, TX",76017
2833,"$125,000",2 Bd,2 bath,1608 Pecan Chase Circle,"Arlington, TX",76012
2834,"$175,000",4 Bd,2 bath,1717 Jocyle Street,"Arlington, TX",76010
2835,"$209,900",3 Bd,2 bath,819 W Lonesome Dove Trail,"Arlington, TX",76001
2836,"$228,000",4 Bd,"2 bath
    | 1,602",2420 Jewell Drive,"Arlington, TX",76016
2837,"$229,500",3 Bd,2 bath,3708 French Wood Drive,"Arlington, TX",76016
2838,"$220,000",3 Bd,2 bath,3514 Elgenwood Trail,"Arlington, TX",76015
2839,"$225,000",2 Bd,2 bath,2309 Pheasant Trail,"Arlington, TX",76016
2840,"$265,000",4 Bd,2 bath,306 Lone Wolf Court,"Arlington, TX",76002
2841,"$300,000",4 Bd,3 bath,7405 Dodd Court,"Arlington, TX",76016
2842,"$330,000",5 Bd,3 bath,954 White Dove Drive,"Arlington, TX",76017
2843,"$340,000",4 Bd,3 bath,606 Eldoro Drive,"Arlington, TX",76006
2844,"$349,900",4 Bd,2 bath,5924 Walden Trail,"Arlington, TX",76016
2845,"$365,000",5 Bd,3 bath,4411 Three Oaks Drive,"Arlington, TX",76016
2846,"$425,000",0 Bd,0 bath,1605 Wilma Lane,"Arlington, TX",76012
2847,"$435,000",4 Bd,4 bath,2702 Monarch Drive,"Arlington, TX",76006
2848,"$2,500,000",4 Bd,7 bath,2906 Shadow Drive W,"Arlington, TX",76006
2849,"$89,900",1 Bd,1 bath,1712 Baird Farm Circle,"Arlington, TX",76006
2850,"$179,900",4 Bd,2 bath,1519 Camellia Drive,"Arlington, TX",76013
2851,"$198,999",2 Bd,4 bath,2505 Elm Forest Circle,"Arlington, TX",76006
2852,"$200,000",3 Bd,2 bath,2329 Lucas Drive,"Arlington, TX",76015
2853,"$215,000",3 Bd,2 bath,5825 Clarion Trail,"Arlington, TX",76017
2854,"$229,000",3 Bd,2 bath,5100 Hawkins Cemetery Road,"Arlington, TX",76017
2855,"$289,900",3 Bd,2 bath,915 Baldwin Drive,"Arlington, TX",76012
2856,"$440,000",5 Bd,5 bath,2312 Wakeforest Court,"Arlington, TX",76012
2857,"$474,900",5 Bd,4 bath,1002 Crowley Road,"Arlington, TX",76012
2858,"$2,700,000",7 Bd,13 bath,2324 Panorama Court,"Arlington, TX",76016
2859,"$155,000",2 Bd,2 bath,1100 Harwell Drive,"Arlington, TX",76011
2860,"$175,000",3 Bd,1 bath,1803 Oak Tree Lane,"Arlington, TX",76013
2861,"$185,000",3 Bd,1 bath,2028 Menefee Street,"Arlington, TX",76010
2862,"$200,000",3 Bd,3 bath,296 Westview Terrace,"Arlington, TX",76013
2863,"$245,000",3 Bd,2 bath,201 Volunteer Drive,"Arlington, TX",76014
2864,"$255,000",3 Bd,2 bath,3610 Montridge Court,"Arlington, TX",76016
2865,"$260,000",3 Bd,2 bath,4306 Montpelier Court,"Arlington, TX",76017
2866,"$269,500",5 Bd,3 bath,1600 Shelmar Court,"Arlington, TX",76014
2867,"$285,000",4 Bd,2 bath,2423 S Pleasant Circle,"Arlington, TX",76015
2868,"$285,000",3 Bd,2 bath,907 Carthage Way,"Arlington, TX",76017
2869,"$299,900",4 Bd,3 bath,4341 Vine Ridge Court,"Arlington, TX",76017
2870,"$325,000",4 Bd,3 bath,9328 Moon River Drive,"Arlington, TX",76002
2871,"$393,470",2 Bd,3 bath,704 W Main Street,"Arlington, TX",76010
2872,"$449,000",5 Bd,5 bath,2201 Emerald Oaks Court,"Arlington, TX",76017
2873,"$499,000",4 Bd,5 bath,2611 Oates Lane,"Arlington, TX",76006
2874,"$720,000",3 Bd,3 bath,4734 Cherry Bark Trail,"Arlington, TX",76005
2875,"$115,000",2 Bd,1 bath,2300 Bamboo Drive,"Arlington, TX",76006
2876,"$155,000",3 Bd,2 bath,219 Overhill Drive,"Arlington, TX",76010
2877,"$175,000",3 Bd,2 bath,2014 Menefee Street,"Arlington, TX",76010
2878,"$190,000",3 Bd,2 bath,2606 Sherry Street,"Arlington, TX",76014
2879,"$215,000",3 Bd,2 bath,1706 Manchester Drive,"Arlington, TX",76012
2880,"$219,900",3 Bd,2 bath,5719 Myers Road,"Arlington, TX",76017
2881,"$219,999",3 Bd,1 bath,1707 E Park Row Drive,"Arlington, TX",76010
2882,"$220,000",3 Bd,2 bath,7125 GREENSPOINT Drive,"Arlington, TX",76001
2883,"$225,000",3 Bd,2 bath,5006 Bayberry Drive,"Arlington, TX",76017
2884,"$230,000",3 Bd,2 bath,901 Mulder Drive,"Arlington, TX",76001
2885,"$240,000",4 Bd,2 bath,5217 Vista Verde Drive,"Arlington, TX",76017
2886,"$255,000",4 Bd,2 bath,4924 Stage Line Drive,"Arlington, TX",76017
2887,"$275,000",4 Bd,3 bath,3902 Shady Valley Drive,"Arlington, TX",76013
2888,"$275,000",4 Bd,2 bath,811 Dunkirk Lane,"Arlington, TX",76017
2889,"$309,990",3 Bd,3 bath,4416 Terraview Drive,"Arlington, TX",76001
2890,"$315,000",3 Bd,3 bath,4139 Snow Goose Trail,"Arlington, TX",76005
2891,"$329,900",5 Bd,3 bath,4503 Long Island Lane,"Arlington, TX",76017
2892,"$359,900",5 Bd,4 bath,5505 Cavalry Post Drive,"Arlington, TX",76017
2893,"$370,000",4 Bd,3 bath,8204 SILVERTON Drive,"Arlington, TX",76001
2894,"$374,990",3 Bd,3 bath,706 N Center Street,"Arlington, TX",76011
2895,"$375,000",4 Bd,4 bath,2305 Bear Run Road,"Arlington, TX",76001
2896,"$375,000",4 Bd,3 bath,521 E Lynn Creek Drive,"Arlington, TX",76002
2897,"$414,990",3 Bd,3 bath,700 N Center Street,"Arlington, TX",76011
2898,"$3,450,000",6 Bd,9 bath,2200 NW Green Oaks Boulevard,"Arlington, TX",76012
2899,"$210,000",3 Bd,2 bath,507 Valley Spring Drive,"Arlington, TX",76018
2900,"$254,900",4 Bd,2 bath,611 E Lynn Creek Drive,"Arlington, TX",76002
2901,"$270,000",4 Bd,3 bath,5614 Sarasota Drive,"Arlington, TX",76017
2902,"$280,000",3 Bd,2 bath,8314 Wesson Road,"Arlington, TX",76002
2903,"$300,000",0 Bd,0 bath,2011 Zuefeldt,"Arlington, TX",76002
2904,"$319,900",4 Bd,3 bath,4702 Aramis Drive,"Arlington, TX",76016
2905,"$338,000",5 Bd,3 bath,7305 Bay Chase Drive,"Arlington, TX",76016
2906,"$194,900",3 Bd,2 bath,1531 Connally Terrace,"Arlington, TX",76010
2907,"$215,000",3 Bd,2 bath,1611 E Lovers Lane,"Arlington, TX",76010
2908,"$218,000",3 Bd,2 bath,407 E Lavender Lane E,"Arlington, TX",76010
2909,"$223,700",3 Bd,2 bath,4910 Green Hollow Drive,"Arlington, TX",76017
2910,"$224,900",4 Bd,2 bath,1415 Carswell Terrace,"Arlington, TX",76010
2911,"$240,000",3 Bd,2 bath,1718 Briar Meadow Drive,"Arlington, TX",76014
2912,"$250,000",3 Bd,2 bath,5909 Mission Ridge Drive,"Arlington, TX",76016
2913,"$275,000",3 Bd,3 bath,1510 Tatum Drive,"Arlington, TX",76012
2914,"$335,000",3 Bd,2 bath,3212 W Sublett Road,"Arlington, TX",76017
2915,"$339,000",5 Bd,3 bath,3115 Woodford Drive,"Arlington, TX",76013
2916,"$389,000",4 Bd,3 bath,4321 Garnet Jade Drive,"Arlington, TX",76005
2917,"$405,000",4 Bd,3 bath,3403 Cambridge Drive,"Arlington, TX",76013
2918,"$90,000",0 Bd,0 bath,1117 Dan Gould Drive,"Arlington, TX",76001
2919,"$140,000",1 Bd,1 bath,1301 Saint Michaels Drive,"Arlington, TX",76011
2920,"$157,800",3 Bd,1 bath,2132 Hedgerow Street,"Arlington, TX",76010
2921,"$210,000",3 Bd,2 bath,4937 Highbank,"Arlington, TX",76018
2922,"$224,900",3 Bd,3 bath,6207 Minuteman Lane,"Arlington, TX",76002
2923,"$232,500",3 Bd,2 bath,3704 Ravenhill Lane,"Arlington, TX",76016
2924,"$245,000",4 Bd,2 bath,6108 Summerfield Drive,"Arlington, TX",76018
2925,"$260,000",3 Bd,2 bath,6500 Greenspring Drive,"Arlington, TX",76016
2926,"$275,000",4 Bd,3 bath,4702 Island Bay Drive,"Arlington, TX",76016
2927,"$415,000",3 Bd,3 bath,4304 Meadow Hawk Drive,"Arlington, TX",76005
2928,"$524,900",5 Bd,4 bath,4401 Murwick Drive,"Arlington, TX",76016
2929,"$179,900",3 Bd,2 bath,2612 Roberts Circle,"Arlington, TX",76010
2930,"$185,000",3 Bd,1 bath,1819 Will Scarlet Road,"Arlington, TX",76013
2931,"$224,900",3 Bd,"2 bath
    | 1,664",5404 Grissom Drive,"Arlington, TX",76016
2932,"$318,000",3 Bd,3 bath,6203 Vista Wood Drive,"Arlington, TX",76017
2933,"$379,000",4 Bd,3 bath,3903 Silkwood Trail,"Arlington, TX",76016
2934,"$389,000",4 Bd,3 bath,2404 Vintage Drive,"Arlington, TX",76001
2935,"$199,000",3 Bd,2 bath,1408 Helen Circle,"Arlington, TX",76011
2936,"$215,000",4 Bd,2 bath,1907 River Bend Road,"Arlington, TX",76014
2937,"$265,000",3 Bd,2 bath,722 Sendero Drive,"Arlington, TX",76002
2938,"$285,000",3 Bd,2 bath,2207 Franklin Drive,"Arlington, TX",76011
2939,"$297,000",3 Bd,3 bath,2401 St Gregory Street,"Arlington, TX",76013
2940,"$449,900",4 Bd,3 bath,1305 Autumn Mist Way,"Arlington, TX",76005
2941,"$125,000",2 Bd,1 bath,1208 Horizon Trail,"Arlington, TX",76011
2942,"$165,000",2 Bd,2 bath,2010 Cloisters Drive,"Arlington, TX",76011
2943,"$175,000",3 Bd,2 bath,1507 Hillcrest Drive,"Arlington, TX",76010
2944,"$200,000",3 Bd,3 bath,2507 Pinegrove Circle,"Arlington, TX",76006
2945,"$249,900",3 Bd,2 bath,903 Moorhead Court,"Arlington, TX",76014
2946,"$249,900",3 Bd,2 bath,123 Volunteer Drive,"Arlington, TX",76014
2947,"$265,000",3 Bd,2 bath,116 W Lavender Lane,"Arlington, TX",76010
2948,"$269,900",3 Bd,3 bath,1608 Northridge Drive,"Arlington, TX",76012
2949,"$284,900",4 Bd,3 bath,1928 Salt Flats Trail,"Arlington, TX",76002
2950,"$292,000",3 Bd,2 bath,706 N Emma Drive,"Arlington, TX",76002
2951,"$299,999",4 Bd,3 bath,5304 BRADLEY Lane,"Arlington, TX",76017
2952,"$399,700",4 Bd,7 bath,3608 Tristan Court,"Arlington, TX",76016
2953,"$435,000",4 Bd,3 bath,6504 Saddle Ridge,"Arlington, TX",76016
2954,"$481,787",2 Bd,2 bath,1820 Spotted Fawn Drive,"Arlington, TX",76005
2955,"$99,500",3 Bd,1 bath,1401 Cardinal Street,"Arlington, TX",76010
2956,"$125,000",2 Bd,"2 bath
    | 876",1608 Pecan Chase Circle 41,"Arlington, TX",76012
2957,"$165,000",2 Bd,"1 bath
    | 1,024",1815 Edna Street,"Arlington, TX",76010
2958,"$199,500",4 Bd,2 bath,510 Salem Drive,"Arlington, TX",76014
2959,"$255,000",3 Bd,2 bath,2006 Bay Oaks Drive,"Arlington, TX",76012
2960,"$290,000",3 Bd,2 bath,704 Underhill Drive,"Arlington, TX",76002
2961,"$325,000",4 Bd,3 bath,3600 Lake Champlain Drive,"Arlington, TX",76016
2962,"$335,000",4 Bd,3 bath,3623 Lake Pontchartrain Drive,"Arlington, TX",76016
2963,"$199,900",4 Bd,2 bath,2430 Cloverdale Street,"Arlington, TX",76010
2964,"$219,900",2 Bd,1 bath,5403 Creek Valley Drive,"Arlington, TX",76018
2965,"$220,000",3 Bd,2 bath,6600 W Lynn Creek Drive,"Arlington, TX",76001
2966,"$244,900",4 Bd,2 bath,1706 Rockdale Drive,"Arlington, TX",76018
2967,"$245,000",4 Bd,4 bath,2409 Windy Pine Lane,"Arlington, TX",76015
2968,"$265,000",4 Bd,3 bath,7116 Greenspring Drive,"Arlington, TX",76016
2969,"$369,900",3 Bd,2 bath,1901 Los Cabos Lane,"Arlington, TX",76012
2970,"$385,000",4 Bd,2 bath,2701 W Green Oaks Boulevard,"Arlington, TX",76016
2971,"$700,000",4 Bd,4 bath,3818 Plum Vista Place,"Arlington, TX",76005
